_id,_rev,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.url,user.description,user.translator_type,user.protected,user.verified,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.statuses_count,user.created_at,user.utc_offset,user.time_zone,user.geo_enabled,user.lang,user.contributors_enabled,user.is_translator,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities.hashtags,entities.urls,entities.user_mentions,entities.symbols,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms
1351329914314661888,1-b662f45158e2e911707a9f176cca195b,Tue Jan 19 00:45:32 +0000 2021,1351329914314661888,1351329914314661888,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1320395927962546176,1320395927962546176,ally!🌸NAMJOON LIVE TOMORROW,ahlleeyy,"im miner, pls be nice",https://youtu.be/jvVbaLINHk0,she/her • i love reading and kpop (esp bts) 👍🏼                                                        a dream smp simp🤓,none,false,false,76,158,5,9158,2543,Sun Oct 25 16:05:04 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1346844250604900352/AckbjWJR_normal.jpg,https://pbs.twimg.com/profile_images/1346844250604900352/AckbjWJR_normal.jpg,https://pbs.twimg.com/profile_banners/1320395927962546176/1603642747,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017132725
1351329921348628481,1-c23e741953045a1f65c36052d848ba88,Tue Jan 19 00:45:34 +0000 2021,1351329921348628481,1351329921348628481,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1245931057976762368,1245931057976762368,𓆝 belle minecraft 𓆝 matching w/ del :)),belle_nappitus,yo mama crib,https://open.spotify.com/playlist/4i1BCeScYI4Y3cczyLLJJE?si=Z4Li2VL6RrKw4_YjmcWtNA,"#TUBBO:”i like da bee"" | header by @scouthetic| pfp @CraigsHell_ | no pronouns | minor | bi | white/mexican | matching w/ @scouthetic | caps and cursing |",none,false,false,870,1155,46,36995,16152,Fri Apr 03 04:28:23 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1347571512044376066/-doRtxEc_normal.jpg,https://pbs.twimg.com/profile_images/1347571512044376066/-doRtxEc_normal.jpg,https://pbs.twimg.com/profile_banners/1245931057976762368/1610123009,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017134402
1351329950914256900,1-5b7c5bba5da98a8d7734db455d7da867,Tue Jan 19 00:45:41 +0000 2021,1351329950914256900,1351329950914256900,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1053542508582658049,1053542508582658049,"🧃' doni :)",don1t0,"  🪴' he  /  him",http://feraltwt.com,#GEORGE : 𝗮𝗻𝘆 𝗵𝗼𝗼𝗸𝗲𝗿𝘀 ?,none,false,false,100,416,1,18581,7068,Sat Oct 20 07:04:42 +0000 2018,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1351219621895041038/KvQf9dVd_normal.jpg,https://pbs.twimg.com/profile_images/1351219621895041038/KvQf9dVd_normal.jpg,https://pbs.twimg.com/profile_banners/1053542508582658049/1610990733,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017141451
1351329973261447168,1-3e8f69f1712e543f4cb041f1f967df97,Tue Jan 19 00:45:46 +0000 2021,1351329973261447168,1351329973261447168,Idk who haven is but you mad petty in mario kart dawg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,2701678436,2701678436,VirtualPi #IStandWithNintendo,virtual_pi,he/him,null,Fighting Game Enthusiast | Comp Sci | Musician | 19 | #BlackLivesMatter,none,false,false,951,635,11,21545,9892,Sat Aug 02 20:34:23 +0000 2014,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1350457167409795077/Kx4PPyOn_normal.jpg,https://pbs.twimg.com/profile_images/1350457167409795077/Kx4PPyOn_normal.jpg,https://pbs.twimg.com/profile_banners/2701678436/1609692427,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,en,1611017146779
1351329992311857152,1-1abc6a7618e0f7bbc224b5d71566201d,Tue Jan 19 00:45:51 +0000 2021,1351329992311857152,1351329992311857152,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,889254330276036608,889254330276036608,Steph,thata24show,she/her,https://letterboxd.com/Steph_Hd,"movies and tv
BLM | ACAB",none,false,false,385,1011,0,61234,17121,Sun Jul 23 22:42:08 +0000 2017,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1342330769822388224/u3Pw8gPK_normal.jpg,https://pbs.twimg.com/profile_images/1342330769822388224/u3Pw8gPK_normal.jpg,https://pbs.twimg.com/profile_banners/889254330276036608/1610994464,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017151321
1351330001178800129,1-1a7dc24c45142bc577fd1ab82e4aee16,Tue Jan 19 00:45:53 +0000 2021,1351330001178800129,1351330001178800129,Mario Kart 64 was the first good Mario Kart game,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,null,null,null,null,null,25588636,25588636,banned like Stan Chera,VoltySquirrel,null,http://curiouscat.me/VoltySquirrel,they/them | @BusyBumJen and @lunalovemail are my lovely significant others,regular,false,false,622,543,21,22243,214373,Fri Mar 20 22:23:01 +0000 2009,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,E08524,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1351239087181754371/13vAM-D4_normal.jpg,https://pbs.twimg.com/profile_images/1351239087181754371/13vAM-D4_normal.jpg,https://pbs.twimg.com/profile_banners/25588636/1598067981,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,en,1611017153435
1351330003330363397,1-b171d94dea0729065a51660c9872d690,Tue Jan 19 00:45:53 +0000 2021,1351330003330363397,1351330003330363397,"There goes MK Dev's joy.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1289386419371163648,1289386419371163648,Player J.,player9311,null,null,"Welcome. This is where I will be posting mostly Nintendo Switch replays, pictures & other posts that are video game related (& my art too).
SW-2941-0916-9203",none,false,false,43,122,0,5936,870,Sat Aug 01 02:24:50 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1289387212061081600/NXncSLHq_normal.jpg,https://pbs.twimg.com/profile_images/1289387212061081600/NXncSLHq_normal.jpg,https://pbs.twimg.com/profile_banners/1289386419371163648/1596250938,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,en,1611017153948
1351330009319931904,1-a2125058a9d6ead03025094f8d7d2b7d,Tue Jan 19 00:45:55 +0000 2021,1351330009319931904,1351330009319931904,"RT @MarioKartTunes: Mario / Luigi / Yoshi Circuit
Game: Mario Kart Double Dash!!
#MarioKart #Nintendo https://t.co/LZP34gYnAy","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,882786994174259201,882786994174259201,A poorly drawn lava kind of a molten man,HammerM31333398,null,null,"I make Smash Bros.-esque videos on YT, and enjoy classic cartoons. Hosts @NoContextOmniTF, @OOCChristMedia, and @PDVideoHistory and co-hosts @AdultSwimNoCon.",none,false,false,367,676,1,31512,26185,Thu Jul 06 02:23:15 +0000 2017,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1052966763544096768/50ww232X_normal.jpg,https://pbs.twimg.com/profile_images/1052966763544096768/50ww232X_normal.jpg,https://pbs.twimg.com/profile_banners/882786994174259201/1573529129,true,false,null,null,null,null,null,null,null,false,0,0,0,0,"[{""text"":""MarioKart"",""indices"":[81,91]},{""text"":""Nintendo"",""indices"":[92,101]}]",[],"[{""screen_name"":""MarioKartTunes"",""name"":""🎵The Mario Kart Jukebox🎵"",""id"":1267140291720601600,""id_str"":""1267140291720601601"",""indices"":[3,18]}]",[],false,false,false,low,ro,1611017155376
1351330013736558593,1-ed6a3bbaa5846ed441db265c5624fab0,Tue Jan 19 00:45:56 +0000 2021,1351330013736558593,1351330013736558593,I just bought a Nintendo switch all I do is play Mario kart,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,923980159505461249,923980159505461249,M I C H E L L E,michelledemelox,Starbucks,null,null,none,false,false,815,675,0,2813,4707,Fri Oct 27 18:30:11 +0000 2017,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1350893517841821700/hGfYTIda_normal.jpg,https://pbs.twimg.com/profile_images/1350893517841821700/hGfYTIda_normal.jpg,https://pbs.twimg.com/profile_banners/923980159505461249/1610913088,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,en,1611017156429
1351330060565770241,1-4da758c7acb7f7b3ebb965f8cac2afb0,Tue Jan 19 00:46:07 +0000 2021,1351330060565770241,1351330060565770241,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1175966740670373888,1175966740670373888,isa misses sam,astrokidisa,United States,null,"president. quacktwt, awesamtwt, + mctwt!! mostly rts!",none,false,false,85,296,0,23313,2102,Mon Sep 23 02:55:08 +0000 2019,null,null,true,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1350674353361309698/Dk9Ww40N_normal.jpg,https://pbs.twimg.com/profile_images/1350674353361309698/Dk9Ww40N_normal.jpg,https://pbs.twimg.com/profile_banners/1175966740670373888/1610860766,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017167594
1351330069428514819,1-5fc3e647e4588d87888e16f2343809bd,Tue Jan 19 00:46:09 +0000 2021,1351330069428514819,1351330069428514819,RT @ayshzx: queria viver minha vida desfrutando de mario kart e mulher pelada mas infelizmente nem tudo sao rosas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,791769605945556993,791769605945556993,OBE!!,19OOsGOJO,내 사랑에는 이름이 있고 그 이름은 Overhaul ★ 𝗠Y LOVE FOREVER ~ READ CARRD BYF ,http://heyheyhey.xn--q3h,o/ele/o. ★ – autista,none,false,false,752,774,19,64291,80891,Thu Oct 27 22:32:39 +0000 2016,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,F58EA8,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1351056499959803904/2lUPO_Zk_normal.jpg,https://pbs.twimg.com/profile_images/1351056499959803904/2lUPO_Zk_normal.jpg,https://pbs.twimg.com/profile_banners/791769605945556993/1610939611,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""ayshzx"",""name"":""Δ"",""id"":701446654327705600,""id_str"":""701446654327705601"",""indices"":[3,10]}]",[],false,false,,low,pt,1611017169707
1351330088445489155,1-d8505b25de67bc2942a7a52dce111cf3,Tue Jan 19 00:46:14 +0000 2021,1351330088445489155,1351330088445489155,"@mitralves minha vida nao faz sentido sem 

minha vida nao faz sentido sem mario kart 8 deluxe edition","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,1351329897977937923,1351329897977937923,77595814,77595814,mitralves,701446654327705601,701446654327705601,Δ,ayshzx,intp-t 6w7(?) sp/so melan-chol,https://linktr.ee/ayshzx,qlqr pronome // KomodoHype,none,false,false,385,2827,4,61681,16988,Sun Feb 21 16:41:29 +0000 2016,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,91D2FA,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1350113849651953664/3LEpvTvt_normal.jpg,https://pbs.twimg.com/profile_images/1350113849651953664/3LEpvTvt_normal.jpg,https://pbs.twimg.com/profile_banners/701446654327705601/1609895106,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""mitralves"",""name"":""alves"",""id"":77595814,""id_str"":""77595814"",""indices"":[0,10]}]",[],false,false,,low,pt,1611017174241
1351330142358962177,1-bac9f6e4d4929aca5143b2b6f9233d08,Tue Jan 19 00:46:27 +0000 2021,1351330142358962177,1351330142358962177,"RT @Mevans2703: I honestly hope this is false, because I don’t want Mario Kart to become Nintendo Kart. https://t.co/e8CAwFNDCr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1315765900629274624,1315765900629274624,xBryant06,RetroTaco2006,"Anaheim, CA",https://www.youtube.com/channel/UCVZXaJpdEEl2uHeaOvPhOJg,14 / ♂/ 🇲🇽🇺🇸 / Discord: xBryant06#8756 / Switch Friend Code: SW-3062-6980-4331 / Alternative Account: @HalloImBryant / John 15:12 📖 ✟ 🙏 ❤️,none,false,false,240,597,1,1053,540,Mon Oct 12 21:27:12 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1342723246060228608/w7h34CdV_normal.jpg,https://pbs.twimg.com/profile_images/1342723246060228608/w7h34CdV_normal.jpg,https://pbs.twimg.com/profile_banners/1315765900629274624/1610867167,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""Mevans2703"",""name"":""Mεναηs ツ (Michael) | CEO of Pyra"",""id"":3023473419,""id_str"":""3023473419"",""indices"":[3,14]}]",[],false,false,false,low,en,1611017187095
1351330168657338368,1-186816216b059c7cc42ce69ef881fc5c,Tue Jan 19 00:46:33 +0000 2021,1351330168657338368,1351330168657338368,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1230867261734498310,1230867261734498310,bee? ~ ♫ / clingyduo apologist,honey_buzz_,null,null,"#TECHNO: i’m a violent anarchist, okay? i’d never side with the government. | minor (above 13) | they/them | sleepytwt | pfp + banner by @sad_istfied",none,false,false,363,1994,11,156376,63676,Fri Feb 21 14:50:06 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1346868253268828160/RgYThmTV_normal.jpg,https://pbs.twimg.com/profile_images/1346868253268828160/RgYThmTV_normal.jpg,https://pbs.twimg.com/profile_banners/1230867261734498310/1609953391,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017193365
1351330201469272065,1-ca0bd33aa3fce45e1e6e8efb84898f1f,Tue Jan 19 00:46:41 +0000 2021,1351330201469272065,1351330201469272065,"RT @boxnotfound: dear feral boys,

might you consider playing mario kart, gang beasts, pummel party, overcooked, cards against humanity, or…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1293551667938435073,1293551667938435073,midnightserena,serena_midnight,she/her,null,"Multifandom artist | 🇲🇾 Malaysia | currently in mcyt | insta @/serenaalice.midnight
DO NOT REPOST MY WORK, NO QRTs OF MY ART",none,false,false,61,656,5,29306,4131,Wed Aug 12 14:15:31 +0000 2020,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1304032823565856768/K16FAM_g_normal.jpg,https://pbs.twimg.com/profile_images/1304032823565856768/K16FAM_g_normal.jpg,https://pbs.twimg.com/profile_banners/1293551667938435073/1608987128,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""boxnotfound"",""name"":""tara ??"",""id"":1227460147066409000,""id_str"":""1227460147066408960"",""indices"":[3,15]}]",[],false,false,,low,en,1611017201188
1351330229797662720,1-af27fbc92a20c6aed6c83a9f95d6bef9,Tue Jan 19 00:46:47 +0000 2021,1351330229797662720,1351330229797662720,@ayshzx queria mario kart tenho só o de Wii e de Nintendo DSi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,1351330088445489155,1351330088445489155,701446654327705601,701446654327705601,ayshzx,77595814,77595814,alves,mitralves,null,null,Flamengo na veia e THC na cabeça,none,false,false,349,605,1,49423,38683,Sat Sep 26 22:53:54 +0000 2009,null,null,false,null,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,981CEB,FFFFFF,C9E6B5,B0AEB0,false,http://pbs.twimg.com/profile_images/1350612266098503681/IGONd8XE_normal.jpg,https://pbs.twimg.com/profile_images/1350612266098503681/IGONd8XE_normal.jpg,https://pbs.twimg.com/profile_banners/77595814/1609711649,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""ayshzx"",""name"":""Δ"",""id"":701446654327705600,""id_str"":""701446654327705601"",""indices"":[0,7]}]",[],false,false,,low,pt,1611017207942
1351330232788267010,1-557019cc9760e8221bfb0f8a0e645863,Tue Jan 19 00:46:48 +0000 2021,1351330232788267010,1351330232788267010,My baby taking wins in mario kart for me,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1078782578050719744,1078782578050719744,Derpy | ROAD TO MAYBE 500,Derpy694,null,null,Baby daddy😍: @NotAmazingYt PRAISE BE TO THE MIGHTY JERICHO ~ https://www.youtube.com/channel/UCieV8-EJDpSJS5clBbHP9Tw/videos?view_as=subscriber,none,false,false,565,600,13,12878,11151,Fri Dec 28 22:39:44 +0000 2018,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1345416628280954880/Gz8vQgc2_normal.jpg,https://pbs.twimg.com/profile_images/1345416628280954880/Gz8vQgc2_normal.jpg,https://pbs.twimg.com/profile_banners/1078782578050719744/1609991121,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],[],[],false,false,,low,en,1611017208655
1351330255882084352,1-ce5411106fed92ab5856b153d3b4828c,Tue Jan 19 00:46:54 +0000 2021,1351330255882084352,1351330255882084352,I Will Become The Greatest Mario Kart Player In The World! | Mario Kart 8 Deluxe W/ Viewers https://t.co/VMcuw48tVV,"<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>",false,null,null,null,null,null,1153145305250115585,1153145305250115585,DeenPlaysGames,DeenPlaysGames,"Philadelphia, PA",https://m.youtube.com/channel/UCT1qeaOyDyWodE-5aLwvE0g,"Content Creator on Youtube | Pokemon TCG, Shiny Hunter and Nuzlocker| Coach of the POWER 5 | Find me on Youtube @DeenPlaysGames |",none,false,false,993,2097,3,2445,2647,Mon Jul 22 03:30:39 +0000 2019,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1336527919225720835/FI9Nc6qz_normal.jpg,https://pbs.twimg.com/profile_images/1336527919225720835/FI9Nc6qz_normal.jpg,https://pbs.twimg.com/profile_banners/1153145305250115585/1610624020,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/VMcuw48tVV"",""expanded_url"":""https://streamlabs.com/deenplaysgames/home"",""display_url"":""streamlabs.com/deenplaysgames…"",""indices"":[92,115]}]",[],[],false,false,false,low,en,1611017214161
1351330280523657219,1-ef71543c94fd888fb2ea9b1b2a53fb2f,Tue Jan 19 00:47:00 +0000 2021,1351330280523657219,1351330280523657219,"@Opinamur Sex can wait. She's got a Switch so Mario Kart comes first.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,1351328450959691777,1351328450959691777,1247884178307166209,1247884178307166209,Opinamur,1321215055556448256,1321215055556448256,Loner,CEOofSukumizu,null,null,"Mistakes were made.

Weeb/Shrimp/Flat chest advocate/, すく水/絶対領域 Lover/Shark lewd retweeter.",none,false,false,339,492,5,9379,3146,Tue Oct 27 22:20:07 +0000 2020,null,null,true,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1321216050504097792/e2qHwvQ3_normal.jpg,https://pbs.twimg.com/profile_images/1321216050504097792/e2qHwvQ3_normal.jpg,https://pbs.twimg.com/profile_banners/1321215055556448256/1603837508,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""Opinamur"",""name"":""Loli CK 🍧"",""id"":1247884178307166200,""id_str"":""1247884178307166209"",""indices"":[0,9]}]",[],false,false,,low,en,1611017220036
1351330294956220418,1-abc40dd012b2014dfdda854878cc1821,Tue Jan 19 00:47:03 +0000 2021,1351330294956220418,1351330294956220418,"RT @CestTakumi: LIVE : Mario Kart 8, Tryhard intensif des strats et des cuts de map, discussions etc... 
https://t.co/gZfJKb1kOD
https://t.…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,898541875514269696,898541875514269696,vaasan,kaleee93,Château de Soupex,null,bon,none,false,false,9,194,0,6787,2289,Fri Aug 18 13:47:32 +0000 2017,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1277906382860271616/a_ApRGQD_normal.jpg,https://pbs.twimg.com/profile_images/1277906382860271616/a_ApRGQD_normal.jpg,https://pbs.twimg.com/profile_banners/898541875514269696/1597852474,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/gZfJKb1kOD"",""expanded_url"":""http://twitch.tv/takuumii"",""display_url"":""twitch.tv/takuumii"",""indices"":[105,128]}]","[{""screen_name"":""CestTakumi"",""name"":""Takumi. | Mario Kart m'a tout pris"",""id"":912713573222281200,""id_str"":""912713573222281223"",""indices"":[3,14]}]",[],false,false,false,low,fr,1611017223477
1351330339675893760,1-6a4c0da28c8e2a98dd3d8385866aaede,Tue Jan 19 00:47:14 +0000 2021,1351330339675893760,1351330339675893760,"RT @emihead: OH MY GOD I FOUND A FUCKING MARIO KART TOUR BOT NAMED SHARTMASTER. I REPEAT, IN THEIR AGES 4+ FREE MOBILE GAME, NINTENDO HAS O…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,null,null,null,null,null,1171193871570800640,1171193871570800640,ttony,tt0nyy,south park bus stop,null,#1 death grips listener | #IDARB | 14 | male | autistic | @AbstractBrawl is cool you should follow him | private acc: @ducktruckk | pfp by @DBoiiis,none,false,false,64,403,2,14827,1919,Mon Sep 09 22:49:57 +0000 2019,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1347557453567819776/42si7vql_normal.jpg,https://pbs.twimg.com/profile_images/1347557453567819776/42si7vql_normal.jpg,https://pbs.twimg.com/profile_banners/1171193871570800640/1610079008,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""emihead"",""name"":""ᅟ"",""id"":846146669976731600,""id_str"":""846146669976731648"",""indices"":[3,11]}]",[],false,false,,low,en,1611017234139
1351330407665557505,1-e87ea0af06b3c1e4839de78a04f86ea1,Tue Jan 19 00:47:30 +0000 2021,1351330407665557505,1351330407665557505,RT @ayshzx: queria viver minha vida desfrutando de mario kart e mulher pelada mas infelizmente nem tudo sao rosas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1188846197613776904,1188846197613776904,ً,B4CKY4RDB0Y,﹅ 🗯꯭꯭꯭꯭꯭꯭ ⊹ ˙ 𓈒 ˒  be a 𝗽𝗼𝗴𝘂𝗲! 𓂃  ᭝,http://teenidle.xn--q3h,"ㅤㅤㅤㅤㅤㅤ 𖦹 𝘃𝗶𝘁𝘂˖  ⚠︎  𝖾𝗅𝖾/𝖽꯭꯭꯭꯭꯭꯭𝖾꯭꯭꯭꯭꯭꯭̽𝗅𝖾̽/-𝗈ᵎᵎ  ❏
ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ◌  ◌  ◌",none,false,false,2691,2641,4,16843,6350,Mon Oct 28 15:53:28 +0000 2019,null,null,false,null,false,false,F5F8FA,,,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1350552635410149383/7nrvzOP9_normal.png,https://pbs.twimg.com/profile_images/1350552635410149383/7nrvzOP9_normal.png,https://pbs.twimg.com/profile_banners/1188846197613776904/1610747985,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""ayshzx"",""name"":""Δ"",""id"":701446654327705600,""id_str"":""701446654327705601"",""indices"":[3,10]}]",[],false,false,,low,pt,1611017250349
